No,Time (s),Temperature (C),Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z
396,165433.65,32.5,0,0.0053263223,-0.0010652645,-0.086194336,0.12450293,-10.123046,-0.219,-1.005,1.6335
397,165433.65,32.5,0.0021305289,0.013848438,-0.0021305289,-0.057462893,0.13408008,-10.132624,-0.219,-1.008,1.6335
398,165433.65,32.5,0.0021305289,0.014913702,-0.0042610578,-0.038308594,0.10534863,-10.065583,-0.219,-1.008,1.6335
399,165433.65,32.5,0,0.013848438,-0.0010652645,-0.086194336,0.12450293,-10.084738,-0.219,-1.008,1.6335
400,165433.65,32.5,-0.0031957934,0.0085221156,0.0010652645,-0.047885742,0.22027442,-10.084738,-0.219,-1.008,1.6335
401,165433.65,32.5,-0.0031957934,0.0031957934,0.0031957934,-0.019154297,0.18196583,-10.056006,-0.219,-1.008,1.6335
402,165433.65,32.5,-0.0010652645,-0.0053263223,0.0021305289,-0.047885742,0.13408008,-10.046429,-0.219,-1.008,1.6335
403,165433.65,32.5,0.0010652645,-0.0085221156,0,-0.038308594,0.10534863,-10.123046,-0.219,-1.008,1.6335
404,165433.65,32.5,0.0021305289,-0.0085221156,0,-0.028731447,0.21069726,-10.065583,-0.219,-1.008,1.6335
405,165433.66,32.5,0.0021305289,-0.0021305289,0.0021305289,-0.095771484,0.22027442,-10.103891,-0.219,-1.008,1.6335
406,165433.66,32.5,0.0021305289,0.0063915867,0.0063915867,-0.047885742,0.12450293,-10.084738,-0.222,-1.005,1.6335
407,165433.66,32.5,0,0.0074568512,0.0074568512,-0.028731447,0.12450293,-10.07516,-0.222,-1.005,1.6335
408,165433.66,32.5,0.0042610578,0.0063915867,0.0074568512,-0.028731447,0.19154297,-10.056006,-0.222,-1.005,1.6335
409,165433.66,32.5,0.0042610578,0.0021305289,0.0031957934,-0.038308594,0.13408008,-10.1422,-0.222,-1.005,1.6335
410,165433.66,32.5,0.0053263223,0.0010652645,-0.0021305289,-0.067040041,0.14365722,-10.161355,-0.222,-1.005,1.6335
411,165433.66,32.5,0.0021305289,0,-0.0063915867,-0.067040041,0.16281153,-10.132624,-0.222,-1.005,1.6335
412,165433.66,32.5,-0.0010652645,-0.0021305289,-0.0074568512,-0.067040041,0.16281153,-10.132624,-0.222,-1.005,1.6335
413,165433.66,32.5,0.0031957934,-0.0010652645,-0.0042610578,-0.047885742,0.20112012,-10.046429,-0.222,-1.005,1.6335
414,165433.66,32.5,-0.0010652645,0.0010652645,-0.0063915867,-0.047885742,0.20112012,-10.046429,-0.222,-1.005,1.6335
415,165433.67,32.5,0,0,-0.0063915867,-0.086194336,0.13408008,-10.103891,-0.222,-1.005,1.6335
416,165433.67,32.5,-0.0031957934,0,-0.0074568512,-0.019154297,0.14365722,-10.07516,-0.2235,-1.008,1.6305
417,165433.67,32.5,-0.0031957934,-0.0042610578,-0.0010652645,-0.057462893,0.19154297,-10.065583,-0.2235,-1.008,1.6305
418,165433.67,32.5,-0.0063915867,-0.0042610578,0,-0.057462893,0.19154297,-10.065583,-0.2235,-1.008,1.6305
419,165433.67,32.5,-0.0074568512,-0.0074568512,0,-0.047885742,0.17238867,-10.046429,-0.2235,-1.008,1.6305
420,165433.67,32.5,-0.0063915867,-0.0053263223,0,-0.047885742,0.17238867,-10.046429,-0.2235,-1.008,1.6305
421,165433.67,32.5,-0.0053263223,-0.0021305289,-0.0010652645,-0.019154297,0.18196583,-10.084738,-0.2235,-1.008,1.6305
422,165433.67,32.5,-0.0085221156,-0.0042610578,-0.0021305289,-0.047885742,0.19154297,-10.123046,-0.2235,-1.008,1.6305
423,165433.67,32.5,-0.0095873801,-0.0095873801,-0.0042610578,-0.057462893,0.17238867,-10.151777,-0.2235,-1.008,1.6305
424,165433.67,32.5,-0.0074568512,-0.014913702,-0.0042610578,-0.057462893,0.15323438,-10.084738,-0.2235,-1.008,1.6305
425,165433.68,32.5,-0.0053263223,-0.0095873801,-0.0053263223,-0.095771484,0.18196583,-10.084738,-0.2235,-1.008,1.6305
426,165433.68,32.5,-0.0031957934,-0.0063915867,-0.0063915867,-0.095771484,0.18196583,-10.084738,-0.222,-1.0125,1.6305
427,165433.68,32.5,-0.0021305289,-0.0074568512,-0.0063915867,-0.076617189,0.14365722,-10.1422,-0.222,-1.0125,1.6305
428,165433.68,32.5,-0.0021305289,-0.010652645,-0.0010652645,-0.057462893,0.086194336,-10.056006,-0.222,-1.0125,1.6305
429,165433.68,32.5,-0.0095873801,-0.0095873801,0,-0.057462893,0.086194336,-10.056006,-0.222,-1.0125,1.6305
430,165433.68,32.5,-0.012783173,-0.010652645,0.0021305289,-0.067040041,0.15323438,-10.123046,-0.222,-1.0125,1.6305
431,165433.68,32.5,-0.012783173,-0.0085221156,0.0042610578,-0.057462893,0.18196583,-10.123046,-0.222,-1.0125,1.6305
432,165433.68,32.5,-0.012783173,-0.0085221156,0.0042610578,-0.028731447,0.13408008,-10.065583,-0.222,-1.0125,1.6305
433,165433.68,32.5,-0.010652645,0.0010652645,0.0042610578,-0.086194336,0.076617189,-10.084738,-0.222,-1.0125,1.6305
434,165433.68,32.5,-0.0031957934,0.0063915867,-0.0021305289,-0.076617189,0.15323438,-10.056006,-0.222,-1.0125,1.6305
435,165433.69,32.5,0.0021305289,0.012783173,-0.0074568512,-0.076617189,0.15323438,-10.056006,-0.222,-1.0125,1.6305
436,165433.69,32.5,0.0031957934,0.010652645,-0.010652645,-0.057462893,0.16281153,-10.094315,-0.222,-1.0125,1.6305
437,165433.69,32.5,-0.0010652645,0.0085221156,-0.0085221156,-0.11492579,0.076617189,-10.065583,-0.21600001,-1.011,1.6335
438,165433.69,32.5,-0.0053263223,0.0010652645,-0.0042610578,-0.047885742,0.16281153,-10.132624,-0.21600001,-1.011,1.6335
439,165433.69,32.5,-0.0031957934,-0.0074568512,0.0010652645,-0.047885742,0.14365722,-10.07516,-0.21600001,-1.011,1.6335
440,165433.69,32.5,-0.0031957934,-0.010652645,0.0021305289,-0.047885742,0.14365722,-10.07516,-0.21600001,-1.011,1.6335
441,165433.69,32.5,0.0010652645,-0.0085221156,0.0042610578,-0.047885742,0.14365722,-10.07516,-0.21600001,-1.011,1.6335
442,165433.69,32.5,0.0010652645,0,0.0021305289,-0.067040041,0.21069726,-10.103891,-0.21600001,-1.011,1.6335
443,165433.69,32.5,0.0010652645,0.0063915867,0,-0.086194336,0.20112012,-10.103891,-0.21600001,-1.011,1.6335
444,165433.7,32.5,0.0010652645,0.0074568512,-0.0010652645,-0.086194336,0.20112012,-10.103891,-0.21600001,-1.011,1.6335
445,165433.7,32.5,0.0042610578,0.0063915867,0.0021305289,-0.038308594,0.15323438,-10.046429,-0.21600001,-1.011,1.6335
446,165433.7,32.5,0.0085221156,0.0021305289,0.0021305289,-0.038308594,0.13408008,-10.027274,-0.21600001,-1.011,1.6335
447,165433.7,32.5,0.0053263223,0.0031957934,0.0010652645,-0.047885742,0.18196583,-10.065583,-0.213,-1.011,1.6335
448,165433.7,32.5,-0.0042610578,0.0074568512,-0.0074568512,-0.057462893,0.16281153,-10.094315,-0.213,-1.011,1.6335
449,165433.7,32.5,-0.0031957934,0.0053263223,-0.0074568512,-0.057462893,0.16281153,-10.094315,-0.213,-1.011,1.6335
450,165433.7,32.5,-0.0042610578,0.0063915867,-0.0010652645,-0.047885742,0.21069726,-10.123046,-0.213,-1.011,1.6335
451,165433.7,32.5,-0.0031957934,0.0085221156,-0.0010652645,-0.047885742,0.21069726,-10.123046,-0.213,-1.011,1.6335
452,165433.7,32.5,0,0.013848438,-0.0031957934,-0.057462893,0.22027442,-10.113469,-0.213,-1.011,1.6335
453,165433.71,32.5,0,0.010652645,-0.0042610578,-0.086194336,0.12450293,-10.065583,-0.213,-1.011,1.6335
454,165433.71,32.5,0,0.0042610578,0.0021305289,-0.095771484,0.19154297,-10.113469,-0.213,-1.011,1.6335
455,165433.71,32.5,-0.0074568512,0,0.0031957934,-0.047885742,0.14365722,-10.027274,-0.219,-1.0065,1.635
456,165433.71,32.5,-0.0074568512,0,0.0053263223,-0.076617189,0.16281153,-10.07516,-0.219,-1.0065,1.635
457,165433.71,32.5,-0.0074568512,0.0010652645,0.0042610578,0,0.19154297,-10.094315,-0.219,-1.0065,1.635
458,165433.71,32.5,-0.0021305289,0,0.0053263223,-0.086194336,0.22027442,-10.046429,-0.219,-1.0065,1.635
459,165433.71,32.5,-0.0010652645,0,0.0010652645,-0.057462893,0.17238867,-10.113469,-0.219,-1.0065,1.635
460,165433.71,32.5,0.0042610578,0.0042610578,0,-0.10534863,0.14365722,-10.065583,-0.219,-1.0065,1.635
461,165433.71,32.5,0.0085221156,0.0053263223,-0.0021305289,-0.057462893,0.15323438,-10.084738,-0.219,-1.0065,1.635
462,165433.71,32.5,0,-0.0010652645,-0.0021305289,-0.057462893,0.15323438,-10.084738,-0.219,-1.0065,1.635
463,165433.72,32.5,0,-0.0010652645,-0.0021305289,-0.095771484,0.17238867,-10.065583,-0.219,-1.0065,1.635
464,165433.72,32.5,-0.0021305289,-0.0053263223,-0.0021305289,-0.095771484,0.17238867,-10.065583,-0.219,-1.0065,1.635
465,165433.72,32.5,0.0021305289,-0.0053263223,-0.0031957934,-0.095771484,0.13408008,-10.065583,-0.219,-1.0065,1.635
466,165433.72,32.5,0.0063915867,-0.0042610578,0,-0.076617189,0.17238867,-10.113469,-0.22050001,-1.0095,1.632
467,165433.72,32.5,0.0042610578,0.0021305289,0.0031957934,-0.057462893,0.19154297,-10.094315,-0.22050001,-1.0095,1.632
468,165433.72,32.5,-0.0031957934,0.0085221156,0.0021305289,-0.057462893,0.19154297,-10.094315,-0.22050001,-1.0095,1.632
469,165433.72,32.5,-0.0053263223,0.0031957934,-0.0010652645,-0.095771484,0.11492579,-10.084738,-0.22050001,-1.0095,1.632
470,165433.72,32.5,-0.0042610578,-0.0053263223,-0.0031957934,-0.076617189,0.15323438,-10.07516,-0.22050001,-1.0095,1.632
471,165433.72,32.5,0,-0.010652645,-0.0010652645,-0.067040041,0.17238867,-10.1422,-0.22050001,-1.0095,1.632
472,165433.72,32.5,0.0010652645,-0.0095873801,0,-0.047885742,0.20112012,-10.065583,-0.22050001,-1.0095,1.632
473,165433.73,32.5,-0.0021305289,-0.0042610578,-0.0031957934,-0.057462893,0.13408008,-10.123046,-0.22050001,-1.0095,1.632
474,165433.73,32.5,-0.0031957934,-0.0021305289,-0.0053263223,-0.057462893,0.13408008,-10.123046,-0.22050001,-1.0095,1.632
475,165433.73,32.5,-0.0053263223,-0.0010652645,-0.0063915867,-0.057462893,0.19154297,-10.084738,-0.22050001,-1.0095,1.632
476,165433.73,32.5,-0.0053263223,-0.0021305289,0,-0.047885742,0.10534863,-10.056006,-0.222,-1.0095,1.6275001
477,165433.73,32.5,-0.0095873801,-0.0021305289,-0.0021305289,-0.095771484,0.17238867,-10.094315,-0.222,-1.0095,1.6275001
478,165433.73,32.5,-0.0095873801,-0.0021305289,-0.0042610578,-0.038308594,0.16281153,-10.07516,-0.222,-1.0095,1.6275001
479,165433.73,32.5,-0.0085221156,-0.0031957934,-0.0085221156,-0.067040041,0.14365722,-10.046429,-0.222,-1.0095,1.6275001
480,165433.73,32.5,-0.0063915867,-0.0042610578,-0.0042610578,-0.067040041,0.14365722,-10.046429,-0.222,-1.0095,1.6275001
481,165433.73,32.5,-0.0010652645,-0.012783173,0.0021305289,-0.047885742,0.15323438,-10.07516,-0.222,-1.0095,1.6275001
482,165433.73,32.5,0.0031957934,-0.017044231,0.0063915867,-0.038308594,0.14365722,-10.123046,-0.222,-1.0095,1.6275001
483,165433.73,32.5,0.0063915867,-0.017044231,0.0021305289,-0.038308594,0.14365722,-10.123046,-0.222,-1.0095,1.6275001
484,165433.74,32.5,0.0031957934,-0.0053263223,-0.0042610578,-0.067040041,0.15323438,-10.084738,-0.222,-1.0095,1.6275001
485,165433.74,32.5,-0.0010652645,0.0085221156,-0.0085221156,-0.057462893,0.12450293,-10.094315,-0.222,-1.0095,1.6275001
486,165433.74,32.5,0,0.014913702,-0.0095873801,-0.057462893,0.12450293,-10.094315,-0.22500001,-1.0065,1.6290001
487,165433.74,32.5,0.0021305289,0.0095873801,-0.0063915867,-0.067040041,0.18196583,-10.046429,-0.22500001,-1.0065,1.6290001
488,165433.74,32.5,0.0010652645,0.0031957934,0,-0.047885742,0.21069726,-10.1422,-0.22500001,-1.0065,1.6290001
489,165433.74,32.5,-0.0021305289,-0.0031957934,0.0042610578,-0.038308594,0.15323438,-10.094315,-0.22500001,-1.0065,1.6290001
490,165433.74,32.5,-0.0063915867,0,0.0031957934,-0.067040041,0.17238867,-10.036852,-0.22500001,-1.0065,1.6290001
491,165433.74,32.5,-0.0042610578,-0.0010652645,-0.0042610578,-0.028731447,0.17238867,-10.113469,-0.22500001,-1.0065,1.6290001
492,165433.74,32.5,-0.0021305289,0,-0.0063915867,-0.095771484,0.18196583,-10.094315,-0.22500001,-1.0065,1.6290001
493,165433.75,32.5,-0.0021305289,-0.0031957934,-0.0063915867,-0.10534863,0.16281153,-10.094315,-0.22500001,-1.0065,1.6290001
494,165433.75,32.5,-0.0031957934,-0.0031957934,-0.0010652645,-0.028731447,0.19154297,-10.113469,-0.22500001,-1.0065,1.6290001
495,165433.75,32.5,-0.0053263223,-0.0031957934,-0.0010652645,-0.095771484,0.15323438,-10.113469,-0.22500001,-1.0065,1.6290001
496,165433.75,32.5,-0.0042610578,-0.0042610578,-0.0010652645,-0.086194336,0.15323438,-10.103891,-0.222,-1.008,1.6305
497,165433.75,32.5,-0.0042610578,-0.0021305289,-0.0042610578,0,0.12450293,-10.094315,-0.222,-1.008,1.6305
498,165433.75,32.5,-0.0021305289,0,-0.0053263223,-0.086194336,0.10534863,-10.056006,-0.222,-1.008,1.6305
499,165433.75,32.5,-0.0021305289,0.0031957934,0.0010652645,-0.095771484,0.10534863,-10.056006,-0.222,-1.008,1.6305
500,165433.75,32.5,-0.0031957934,0.0021305289,0.0074568512,-0.038308594,0.21069726,-10.123046,-0.222,-1.008,1.6305
501,165433.75,32.5,-0.0031957934,0.0010652645,0.0085221156,-0.038308594,0.17238867,-10.065583,-0.222,-1.008,1.6305
502,165433.75,32.5,-0.0074568512,0.0031957934,0.0031957934,-0.067040041,0.095771484,-10.084738,-0.222,-1.008,1.6305
503,165433.75,32.5,-0.0031957934,0.0021305289,-0.0063915867,-0.067040041,0.095771484,-10.084738,-0.222,-1.008,1.6305
504,165433.76,32.5,-0.0010652645,0.0021305289,-0.0074568512,-0.057462893,0.17238867,-10.103891,-0.222,-1.008,1.6305
505,165433.76,32.5,0,-0.0021305289,-0.0074568512,-0.038308594,0.15323438,-10.094315,-0.222,-1.011,1.632
506,165433.76,32.5,0,-0.0031957934,-0.0053263223,-0.057462893,0.15323438,-10.056006,-0.222,-1.011,1.632
507,165433.76,32.5,-0.0021305289,-0.0031957934,-0.0063915867,-0.095771484,0.18196583,-10.103891,-0.222,-1.011,1.632
508,165433.76,32.5,0,0.0021305289,0,-0.057462893,0.14365722,-10.056006,-0.222,-1.011,1.632
509,165433.76,32.5,0.0010652645,0.0042610578,0.0053263223,-0.095771484,0.11492579,-10.07516,-0.222,-1.011,1.632
510,165433.76,32.5,-0.0021305289,0.0010652645,0.0074568512,-0.067040041,0.11492579,-10.027274,-0.222,-1.011,1.632
511,165433.76,32.5,-0.0053263223,-0.0031957934,0.0021305289,-0.047885742,0.14365722,-10.07516,-0.222,-1.011,1.632
512,165433.76,32.5,-0.0063915867,-0.0021305289,-0.0031957934,-0.028731447,0.18196583,-10.094315,-0.222,-1.011,1.632
513,165433.77,32.5,-0.0042610578,0.0021305289,-0.0063915867,-0.095771484,0.19154297,-10.103891,-0.222,-1.011,1.632
514,165433.77,32.5,-0.0021305289,0.0042610578,-0.0031957934,-0.067040041,0.076617189,-10.056006,-0.222,-1.011,1.632
515,165433.77,32.5,-0.0053263223,0.0031957934,-0.0021305289,-0.019154297,0.20112012,-10.017697,-0.219,-1.011,1.6335
516,165433.77,32.5,-0.0074568512,0.0031957934,0.0031957934,-0.019154297,0.20112012,-10.017697,-0.219,-1.011,1.6335
517,165433.77,32.5,-0.0042610578,0.0010652645,0.0010652645,-0.067040041,0.14365722,-10.046429,-0.219,-1.011,1.6335
518,165433.77,32.5,0.0021305289,0.0010652645,-0.0042610578,-0.095771484,0.12450293,-10.094315,-0.219,-1.011,1.6335
519,165433.77,32.5,0.0063915867,0.0021305289,-0.0031957934,-0.028731447,0.10534863,-10.065583,-0.219,-1.011,1.6335
520,165433.77,32.5,0.0031957934,0.0021305289,-0.0042610578,-0.10534863,0.11492579,-10.113469,-0.219,-1.011,1.6335
521,165433.77,32.5,-0.0021305289,0.0031957934,-0.0021305289,-0.10534863,0.11492579,-10.113469,-0.219,-1.011,1.6335
522,165433.77,32.5,-0.0053263223,0.0010652645,-0.0053263223,-0.038308594,0.19154297,-10.056006,-0.219,-1.011,1.6335
523,165433.78,32.5,-0.0085221156,0.0042610578,-0.0042610578,-0.047885742,0.14365722,-10.036852,-0.219,-1.011,1.6335
524,165433.78,32.5,-0.0074568512,0.0010652645,-0.0053263223,-0.11492579,0.16281153,-10.103891,-0.219,-1.011,1.6335
525,165433.78,32.5,-0.0074568512,0.0010652645,-0.0053263223,-0.028731447,0.12450293,-10.084738,-0.21600001,-1.0065,1.6335
526,165433.78,32.5,-0.0010652645,-0.0042610578,-0.0031957934,-0.076617189,0.17238867,-10.084738,-0.21600001,-1.0065,1.6335
527,165433.78,32.5,0.0010652645,-0.0063915867,-0.0010652645,-0.086194336,0.076617189,-10.123046,-0.21600001,-1.0065,1.6335
528,165433.78,32.5,0.0053263223,-0.0031957934,0.0031957934,-0.038308594,0.13408008,-10.113469,-0.21600001,-1.0065,1.6335
529,165433.78,32.5,0.0042610578,0.0021305289,0.0021305289,-0.076617189,0.12450293,-10.065583,-0.21600001,-1.0065,1.6335
530,165433.78,32.5,0.0031957934,0.0031957934,0.0031957934,-0.038308594,0.15323438,-10.113469,-0.21600001,-1.0065,1.6335
531,165433.78,32.5,0.0021305289,0.0042610578,0.0010652645,-0.076617189,0.19154297,-10.065583,-0.21600001,-1.0065,1.6335
532,165433.78,32.5,0,-0.0021305289,-0.0010652645,-0.076617189,0.19154297,-10.065583,-0.21600001,-1.0065,1.6335
533,165433.79,32.5,0,-0.0031957934,-0.0031957934,-0.019154297,0.13408008,-10.036852,-0.21600001,-1.0065,1.6335
534,165433.79,32.5,-0.0053263223,-0.0042610578,0.0021305289,-0.086194336,0.14365722,-10.132624,-0.21600001,-1.0065,1.6335
535,165433.79,32.5,-0.010652645,-0.0021305289,0.0021305289,-0.086194336,0.13408008,-10.103891,-0.219,-1.008,1.632
536,165433.79,32.5,-0.012783173,-0.0053263223,0.0021305289,-0.086194336,0.13408008,-10.103891,-0.219,-1.008,1.632
537,165433.79,32.5,-0.012783173,-0.0085221156,-0.0021305289,-0.067040041,0.15323438,-10.103891,-0.219,-1.008,1.632
538,165433.79,32.5,-0.011717909,-0.0063915867,-0.0010652645,-0.038308594,0.19154297,-10.1422,-0.219,-1.008,1.632
539,165433.79,32.5,-0.011717909,0.0010652645,-0.0021305289,-0.047885742,0.21069726,-10.065583,-0.219,-1.008,1.632
540,165433.79,32.5,-0.010652645,0.0063915867,-0.0031957934,-0.047885742,0.16281153,-10.113469,-0.219,-1.008,1.632
541,165433.79,32.5,-0.0074568512,0.0095873801,-0.0031957934,-0.057462893,0.17238867,-10.132624,-0.219,-1.008,1.632
542,165433.79,32.5,-0.0031957934,0.0031957934,0,-0.067040041,0.16281153,-10.065583,-0.219,-1.008,1.632
543,165433.8,32.5,-0.0031957934,0.0031957934,0,-0.067040041,0.16281153,-10.065583,-0.219,-1.008,1.632
544,165433.8,32.5,-0.0010652645,-0.0031957934,-0.0021305289,0.028731447,0.15323438,-10.065583,-0.219,-1.008,1.632
545,165433.8,32.5,0.0021305289,-0.0031957934,-0.0031957934,-0.028731447,0.16281153,-10.094315,-0.219,-1.008,1.632
546,165433.8,32.5,-0.0021305289,0.0010652645,-0.0074568512,-0.019154297,0.17238867,-10.103891,-0.219,-1.0095,1.6275001
547,165433.8,32.5,-0.0085221156,0,-0.010652645,-0.086194336,0.15323438,-10.132624,-0.219,-1.0095,1.6275001
548,165433.8,32.5,-0.0085221156,-0.0031957934,-0.011717909,-0.10534863,0.15323438,-10.1422,-0.219,-1.0095,1.6275001
549,165433.8,32.5,-0.0095873801,-0.0063915867,-0.0063915867,-0.057462893,0.12450293,-10.123046,-0.219,-1.0095,1.6275001
550,165433.8,32.5,-0.0010652645,-0.0053263223,0.010652645,-0.095771484,0.18196583,-10.056006,-0.219,-1.0095,1.6275001
551,165433.8,32.5,-0.0010652645,-0.0053263223,0.010652645,-0.10534863,0.14365722,-10.123046,-0.219,-1.0095,1.6275001
552,165433.8,32.5,0.0053263223,-0.0053263223,0.0085221156,-0.028731447,0.18196583,-10.103891,-0.219,-1.0095,1.6275001
553,165433.81,32.5,0.0010652645,-0.0021305289,0,-0.028731447,0.18196583,-10.103891,-0.219,-1.0095,1.6275001
554,165433.81,32.5,-0.0031957934,0.0021305289,-0.0074568512,-0.028731447,0.15323438,-10.07516,-0.219,-1.0095,1.6275001
555,165433.81,32.5,-0.0063915867,0.0021305289,-0.0074568512,-0.067040041,0.14365722,-10.094315,-0.219,-1.0095,1.6275001
556,165433.81,32.5,-0.0042610578,-0.0031957934,-0.0021305289,-0.076617189,0.14365722,-10.07516,-0.22050001,-1.0065,1.6275001
557,165433.81,32.5,0,-0.0042610578,0.0010652645,-0.11492579,0.14365722,-10.113469,-0.22050001,-1.0065,1.6275001
558,165433.81,32.5,0.0010652645,-0.0031957934,0.0010652645,-0.057462893,0.095771484,-10.132624,-0.22050001,-1.0065,1.6275001
559,165433.81,32.5,0.0021305289,0.0031957934,-0.0053263223,-0.086194336,0.21069726,-10.094315,-0.22050001,-1.0065,1.6275001
560,165433.81,32.5,-0.0021305289,0.0085221156,-0.0074568512,-0.086194336,0.11492579,-10.094315,-0.22050001,-1.0065,1.6275001
561,165433.81,32.5,-0.0042610578,0.011717909,-0.0085221156,0.0095771486,0.20112012,-10.036852,-0.22050001,-1.0065,1.6275001
562,165433.81,32.5,-0.0031957934,0.011717909,-0.0053263223,0,0.16281153,-10.056006,-0.22050001,-1.0065,1.6275001
563,165433.82,32.5,-0.0031957934,0.0085221156,-0.0010652645,-0.067040041,0.17238867,-10.123046,-0.22050001,-1.0065,1.6275001
564,165433.82,32.5,0,0.0021305289,0.0042610578,-0.086194336,0.20112012,-10.084738,-0.22050001,-1.0065,1.6275001
565,165433.82,32.5,0.0042610578,-0.0010652645,0.0042610578,-0.057462893,0.16281153,-10.07516,-0.22050001,-1.0065,1.6275001
566,165433.82,32.5,0.0042610578,-0.0021305289,-0.0010652645,-0.076617189,0.18196583,-10.065583,-0.22050001,-1.0065,1.6305
567,165433.82,32.5,0.0021305289,-0.0010652645,-0.0085221156,-0.086194336,0.16281153,-10.084738,-0.22050001,-1.0065,1.6305
568,165433.82,32.5,0,-0.0010652645,-0.0053263223,-0.038308594,0.13408008,-10.07516,-0.22050001,-1.0065,1.6305
569,165433.82,32.5,0.0053263223,0.0053263223,-0.0010652645,-0.095771484,0.19154297,-10.190086,-0.22050001,-1.0065,1.6305
570,165433.82,32.5,0.011717909,0.011717909,0.0021305289,-0.10534863,0.17238867,-10.07516,-0.22050001,-1.0065,1.6305
571,165433.82,32.5,0.0074568512,0.012783173,0.0010652645,-0.076617189,0.15323438,-10.07516,-0.22050001,-1.0065,1.6305
572,165433.82,32.5,0,0.0095873801,-0.0010652645,-0.057462893,0.13408008,-10.161355,-0.22050001,-1.0065,1.6305
573,165433.83,32.5,-0.010652645,0.0085221156,-0.0042610578,-0.067040041,0.21069726,-10.161355,-0.22050001,-1.0065,1.6305
574,165433.83,32.5,-0.011717909,0.0085221156,-0.0063915867,-0.076617189,0.15323438,-10.056006,-0.22050001,-1.0065,1.6305
575,165433.83,32.5,-0.0085221156,0.0063915867,-0.0031957934,0,0.18196583,-10.084738,-0.22050001,-1.0065,1.6305
576,165433.83,32.5,-0.0042610578,0.0031957934,0,-0.076617189,0.20112012,-10.07516,-0.219,-1.008,1.6305
577,165433.83,32.5,0.0010652645,0.0021305289,0.0053263223,-0.047885742,0.14365722,-10.123046,-0.219,-1.008,1.6305
578,165433.83,32.5,0.0010652645,0.0010652645,0.0021305289,-0.019154297,0.16281153,-10.046429,-0.219,-1.008,1.6305
579,165433.83,32.5,0.0042610578,0.0021305289,0.0031957934,-0.038308594,0.20112012,-10.046429,-0.219,-1.008,1.6305
580,165433.83,32.5,0.0042610578,0.0042610578,-0.0063915867,-0.028731447,0.095771484,-10.084738,-0.219,-1.008,1.6305
581,165433.83,32.5,0.0010652645,0.0085221156,-0.0085221156,-0.10534863,0.17238867,-10.103891,-0.219,-1.008,1.6305
582,165433.83,32.5,-0.0031957934,0.0074568512,-0.012783173,-0.047885742,0.15323438,-10.161355,-0.219,-1.008,1.6305
583,165433.84,32.5,-0.0010652645,0.0031957934,-0.0074568512,-0.047885742,0.15323438,-10.094315,-0.219,-1.008,1.6305
584,165433.84,32.5,0.0010652645,-0.0031957934,-0.0010652645,-0.076617189,0.12450293,-10.094315,-0.219,-1.008,1.6305
585,165433.84,32.5,0.0021305289,0.0010652645,0.0042610578,-0.038308594,0.16281153,-10.113469,-0.21600001,-1.0065,1.6335
586,165433.84,32.5,-0.0031957934,0.0085221156,0.0010652645,-0.067040041,0.13408008,-10.084738,-0.21600001,-1.0065,1.6335
587,165433.84,32.5,-0.0074568512,0.012783173,-0.0042610578,-0.038308594,0.17238867,-10.103891,-0.21600001,-1.0065,1.6335
588,165433.84,32.5,-0.010652645,0.0085221156,-0.0063915867,-0.057462893,0.086194336,-10.065583,-0.21600001,-1.0065,1.6335
589,165433.84,32.5,-0.010652645,0.0042610578,-0.0021305289,-0.076617189,0.095771484,-10.056006,-0.21600001,-1.0065,1.6335
590,165433.84,32.5,-0.0074568512,0.0021305289,-0.0031957934,-0.047885742,0.21069726,-10.008121,-0.21600001,-1.0065,1.6335
591,165433.84,32.5,-0.0042610578,0.0053263223,-0.0031957934,-0.047885742,0.19154297,-10.065583,-0.21600001,-1.0065,1.6335
592,165433.84,32.5,0.0010652645,0.0053263223,-0.0042610578,-0.057462893,0.12450293,-10.132624,-0.21600001,-1.0065,1.6335
593,165433.85,32.5,0.0031957934,0.0074568512,0.0010652645,-0.095771484,0.15323438,-10.123046,-0.21600001,-1.0065,1.6335
594,165433.85,32.5,0.0074568512,0.0074568512,-0.0010652645,-0.057462893,0.13408008,-10.132624,-0.21600001,-1.0065,1.6335
595,165433.85,32.5,0.0085221156,0.0085221156,-0.0031957934,-0.076617189,0.14365722,-10.113469,-0.21600001,-1.0065,1.6335
596,165433.85,32.5,0.0095873801,0.0074568512,-0.0063915867,-0.086194336,0.14365722,-10.094315,-0.219,-1.005,1.632
597,165433.85,32.5,0.0042610578,0.0053263223,-0.0010652645,0.028731447,0.14365722,-10.017697,-0.219,-1.005,1.632
598,165433.85,32.5,0,-0.0021305289,0.0021305289,-0.057462893,0.15323438,-10.07516,-0.219,-1.005,1.632
599,165433.85,32.5,-0.0053263223,-0.0063915867,0.0010652645,-0.086194336,0.14365722,-10.046429,-0.219,-1.005,1.632
600,165433.85,32.5,-0.0042610578,-0.0053263223,0,-0.067040041,0.17238867,-10.084738,-0.219,-1.005,1.632
601,165433.85,32.5,-0.0085221156,0.0010652645,-0.0021305289,-0.038308594,0.12450293,-10.103891,-0.219,-1.005,1.632
602,165433.85,32.5,-0.0074568512,0.0021305289,-0.0042610578,0,0.14365722,-10.132624,-0.219,-1.005,1.632
